"subjectid" "activity" "measurement" "mean"
"1611" 21 "SITTING" "gravityacc" -0.363769204558544
"1612" 21 "SITTING" "gravityaccmag" -0.827589584838389
"1613" 21 "STANDING" "bodyacc" -0.706542726241414
"1614" 21 "STANDING" "bodyaccjerk" -0.723172457652093
"1615" 21 "STANDING" "bodyaccjerkmag" -0.973185838426966
"1616" 21 "STANDING" "bodyaccmag" -0.959506843707865
"1617" 21 "STANDING" "bodybodyaccjerkmag" -0.971280206910112
"1618" 21 "STANDING" "bodybodygyrojerkmag" -0.97691669011236
"1619" 21 "STANDING" "bodybodygyromag" -0.952243097640449
"1620" 21 "STANDING" "bodygyro" -0.720213342488511
"1621" 21 "STANDING" "bodygyrojerk" -0.520260115670581
"1622" 21 "STANDING" "bodygyrojerkmag" -0.976505385955056
"1623" 21 "STANDING" "bodygyromag" -0.947725776797753
"1624" 21 "STANDING" "gravityacc" -0.431967665636704
"1625" 21 "STANDING" "gravityaccmag" -0.957847098146067
"1626" 21 "LAYING" "bodyacc" -0.703930665236796
"1627" 21 "LAYING" "bodyaccjerk" -0.728607918239398
"1628" 21 "LAYING" "bodyaccjerkmag" -0.980676474666667
"1629" 21 "LAYING" "bodyaccmag" -0.948250289194444
"1630" 21 "LAYING" "bodybodyaccjerkmag" -0.978024501388889
"1631" 21 "LAYING" "bodybodygyrojerkmag" -0.982649216277778
"1632" 21 "LAYING" "bodybodygyromag" -0.956042794
"1633" 21 "LAYING" "bodygyro" -0.731701167537037
"1634" 21 "LAYING" "bodygyrojerk" -0.524428486874259
"1635" 21 "LAYING" "bodygyrojerkmag" -0.984081189222222
"1636" 21 "LAYING" "bodygyromag" -0.949284019111111
"1637" 21 "LAYING" "gravityacc" -0.278026668137037
"1638" 21 "LAYING" "gravityaccmag" -0.947391507333333
"1639" 22 "WALKING" "bodyacc" -0.0334431211865996
"1640" 22 "WALKING" "bodyaccjerk" -0.0182746164037355
"1641" 22 "WALKING" "bodyaccjerkmag" 0.0672264461478261
"1642" 22 "WALKING" "bodyaccmag" -0.123726919960978
"1643" 22 "WALKING" "bodybodyaccjerkmag" 0.112129736863043
"1644" 22 "WALKING" "bodybodygyrojerkmag" -0.515175695978261
"1645" 22 "WALKING" "bodybodygyromag" -0.451198925108696
"1646" 22 "WALKING" "bodygyro" -0.234392090607609
"1647" 22 "WALKING" "bodygyrojerk" -0.222493316577899
"1648" 22 "WALKING" "bodygyrojerkmag" -0.482552920652174
"1649" 22 "WALKING" "bodygyromag" -0.300691863815217
"1650" 22 "WALKING" "gravityacc" -0.364766859463768
"1651" 22 "WALKING" "gravityaccmag" -0.0446749376556522
"1652" 22 "WALKING_UPSTAIRS" "bodyacc" 0.0350523143571627
"1653" 22 "WALKING_UPSTAIRS" "bodyaccjerk" -0.13977959892754
"1654" 22 "WALKING_UPSTAIRS" "bodyaccjerkmag" -0.0917170974976191
"1655" 22 "WALKING_UPSTAIRS" "bodyaccmag" -0.0923229000791667
"1656" 22 "WALKING_UPSTAIRS" "bodybodyaccjerkmag" -0.0985509359154762
"1657" 22 "WALKING_UPSTAIRS" "bodybodygyrojerkmag" -0.688933268928571
"1658" 22 "WALKING_UPSTAIRS" "bodybodygyromag" -0.301962515785714
"1659" 22 "WALKING_UPSTAIRS" "bodygyro" -0.244381567886786
"1660" 22 "WALKING_UPSTAIRS" "bodygyrojerk" -0.311781797504405
"1661" 22 "WALKING_UPSTAIRS" "bodygyrojerkmag" -0.621872446666667
"1662" 22 "WALKING_UPSTAIRS" "bodygyromag" -0.1652950504
"1663" 22 "WALKING_UPSTAIRS" "gravityacc" -0.389763020116389
"1664" 22 "WALKING_UPSTAIRS" "gravityaccmag" 0.02576256675
"1665" 22 "WALKING_DOWNSTAIRS" "bodyacc" 0.0587774382600208
"1666" 22 "WALKING_DOWNSTAIRS" "bodyaccjerk" -0.0953195785997685
"1667" 22 "WALKING_DOWNSTAIRS" "bodyaccjerkmag" -0.0258712804709722
"1668" 22 "WALKING_DOWNSTAIRS" "bodyaccmag" 0.140568324694306
"1669" 22 "WALKING_DOWNSTAIRS" "bodybodyaccjerkmag" -0.0480259975930556
"1670" 22 "WALKING_DOWNSTAIRS" "bodybodygyrojerkmag" -0.640480978333333
"1671" 22 "WALKING_DOWNSTAIRS" "bodybodygyromag" -0.340140499097222
"1672" 22 "WALKING_DOWNSTAIRS" "bodygyro" -0.267768734468056
"1673" 22 "WALKING_DOWNSTAIRS" "bodygyrojerk" -0.239621309775278
"1674" 22 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" -0.538619513333333
"1675" 22 "WALKING_DOWNSTAIRS" "bodygyromag" -0.212627646770833
"1676" 22 "WALKING_DOWNSTAIRS" "gravityacc" -0.342126075435185
"1677" 22 "WALKING_DOWNSTAIRS" "gravityaccmag" 0.232133350235833
"1678" 22 "SITTING" "bodyacc" -0.695694220055282
"1679" 22 "SITTING" "bodyaccjerk" -0.726073929681976
"1680" 22 "SITTING" "bodyaccjerkmag" -0.973940245403226
"1681" 22 "SITTING" "bodyaccmag" -0.934094951206452
"1682" 22 "SITTING" "bodybodyaccjerkmag" -0.967967286532258
"1683" 22 "SITTING" "bodybodygyrojerkmag" -0.977046781451613
"1684" 22 "SITTING" "bodybodygyromag" -0.942757888548387
"1685" 22 "SITTING" "bodygyro" -0.723088227168952
"1686" 22 "SITTING" "bodygyrojerk" -0.523033445329301
"1687" 22 "SITTING" "bodygyrojerkmag" -0.980989900564516
"1688" 22 "SITTING" "bodygyromag" -0.937672959919355
"1689" 22 "SITTING" "gravityacc" -0.248462391467742
"1690" 22 "SITTING" "gravityaccmag" -0.933251768953226
"1691" 22 "STANDING" "bodyacc" -0.700647516174511
"1692" 22 "STANDING" "bodyaccjerk" -0.721137406150317
"1693" 22 "STANDING" "bodyaccjerkmag" -0.967350550952381
"1694" 22 "STANDING" "bodyaccmag" -0.946864398650794
"1695" 22 "STANDING" "bodybodyaccjerkmag" -0.958198918809524
"1696" 22 "STANDING" "bodybodygyrojerkmag" -0.966861262460317
"1697" 22 "STANDING" "bodybodygyromag" -0.916143841031746
"1698" 22 "STANDING" "bodygyro" -0.713501676441138
"1699" 22 "STANDING" "bodygyrojerk" -0.51754814675582
"1700" 22 "STANDING" "bodygyrojerkmag" -0.972344838809524
"1701" 22 "STANDING" "bodygyromag" -0.916200429761905
"1702" 22 "STANDING" "gravityacc" -0.360461703493122
"1703" 22 "STANDING" "gravityaccmag" -0.947336988174603
"1704" 22 "LAYING" "bodyacc" -0.690162304112755
"1705" 22 "LAYING" "bodyaccjerk" -0.719177689037905
"1706" 22 "LAYING" "bodyaccjerkmag" -0.965509800555556
"1707" 22 "LAYING" "bodyaccmag" -0.921871950673611
"1708" 22 "LAYING" "bodybodyaccjerkmag" -0.959145202986111
"1709" 22 "LAYING" "bodybodygyrojerkmag" -0.974714000902778
"1710" 22 "LAYING" "bodybodygyromag" -0.934804099583333
"1711" 22 "LAYING" "bodygyro" -0.711376800644792
"1712" 22 "LAYING" "bodygyrojerk" -0.523216349702963
"1713" 22 "LAYING" "bodygyrojerkmag" -0.977959313680556
"1714" 22 "LAYING" "bodygyromag" -0.925263969652778
"1715" 22 "LAYING" "gravityacc" -0.309025028509491
"1716" 22 "LAYING" "gravityaccmag" -0.922200780229167
"1717" 23 "WALKING" "bodyacc" -0.0674562807097881
"1718" 23 "WALKING" "bodyaccjerk" -0.086075670837161
"1719" 23 "WALKING" "bodyaccjerkmag" -0.0469507009466102
"1720" 23 "WALKING" "bodyaccmag" -0.202676130330847
"1721" 23 "WALKING" "bodybodyaccjerkmag" -0.0319039017838983
"1722" 23 "WALKING" "bodybodygyrojerkmag" 0.217226592581356
"1723" 23 "WALKING" "bodybodygyromag" 0.0618008113118644
"1724" 23 "WALKING" "bodygyro" -0.112270540643008
"1725" 23 "WALKING" "bodygyrojerk" -0.107043971405876
"1726" 23 "WALKING" "bodygyrojerkmag" 0.130851872584407
"1727" 23 "WALKING" "bodygyromag" 0.075624812835678
"1728" 23 "WALKING" "gravityacc" -0.376579665734463
"1729" 23 "WALKING" "gravityaccmag" -0.154433187196441
"1730" 23 "WALKING_UPSTAIRS" "bodyacc" -0.0432853770235457
"1731" 23 "WALKING_UPSTAIRS" "bodyaccjerk" -0.273887949243627
"1732" 23 "WALKING_UPSTAIRS" "bodyaccjerkmag" -0.336926367254902
"1733" 23 "WALKING_UPSTAIRS" "bodyaccmag" -0.231269426766176
"1734" 23 "WALKING_UPSTAIRS" "bodybodyaccjerkmag" -0.378646454833333
"1735" 23 "WALKING_UPSTAIRS" "bodybodygyrojerkmag" -0.575687555784314
"1736" 23 "WALKING_UPSTAIRS" "bodybodygyromag" -0.425439934327451
"1737" 23 "WALKING_UPSTAIRS" "bodygyro" -0.23186612295098
"1738" 23 "WALKING_UPSTAIRS" "bodygyrojerk" -0.306734292627124
"1739" 23 "WALKING_UPSTAIRS" "bodygyrojerkmag" -0.527821169607843
"1740" 23 "WALKING_UPSTAIRS" "bodygyromag" -0.261630069053235
"1741" 23 "WALKING_UPSTAIRS" "gravityacc" -0.412143732843137
"1742" 23 "WALKING_UPSTAIRS" "gravityaccmag" -0.141823700748039
"1743" 23 "WALKING_DOWNSTAIRS" "bodyacc" 0.104065629768735
"1744" 23 "WALKING_DOWNSTAIRS" "bodyaccjerk" 0.0273800804847068
"1745" 23 "WALKING_DOWNSTAIRS" "bodyaccjerkmag" 0.202534837857407
"1746" 23 "WALKING_DOWNSTAIRS" "bodyaccmag" 0.169253015120833
"1747" 23 "WALKING_DOWNSTAIRS" "bodybodyaccjerkmag" 0.279745113916667
"1748" 23 "WALKING_DOWNSTAIRS" "bodybodygyrojerkmag" 0.0174090431740741
"1749" 23 "WALKING_DOWNSTAIRS" "bodybodygyromag" -0.0340523455509259
"1750" 23 "WALKING_DOWNSTAIRS" "bodygyro" -0.0957003151922839
"1751" 23 "WALKING_DOWNSTAIRS" "bodygyrojerk" -0.121095950798148
"1752" 23 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" 0.00658953588425926
"1753" 23 "WALKING_DOWNSTAIRS" "bodygyromag" 0.0465444192388889
"1754" 23 "WALKING_DOWNSTAIRS" "gravityacc" -0.355946769540123
"1755" 23 "WALKING_DOWNSTAIRS" "gravityaccmag" 0.178787551023148
"1756" 23 "SITTING" "bodyacc" -0.697420564076716
"1757" 23 "SITTING" "bodyaccjerk" -0.727650131486881
"1758" 23 "SITTING" "bodyaccjerkmag" -0.978022139852941
"1759" 23 "SITTING" "bodyaccmag" -0.935492996176471
"1760" 23 "SITTING" "bodybodyaccjerkmag" -0.973119241691176
"1761" 23 "SITTING" "bodybodygyrojerkmag" -0.979603124779412
"1762" 23 "SITTING" "bodybodygyromag" -0.945487026911765
"1763" 23 "SITTING" "bodygyro" -0.72724877490527
"1764" 23 "SITTING" "bodygyrojerk" -0.524116800790686
"1765" 23 "SITTING" "bodygyrojerkmag" -0.982870531985294
"1766" 23 "SITTING" "bodygyromag" -0.936799762132353
"1767" 23 "SITTING" "gravityacc" -0.291356047959069
"1768" 23 "SITTING" "gravityaccmag" -0.934522018088235
"1769" 23 "STANDING" "bodyacc" -0.70715304113114
"1770" 23 "STANDING" "bodyaccjerk" -0.72647033056711
"1771" 23 "STANDING" "bodyaccjerkmag" -0.976741506838235
"1772" 23 "STANDING" "bodyaccmag" -0.955539914522059
"1773" 23 "STANDING" "bodybodyaccjerkmag" -0.974425921617647
"1774" 23 "STANDING" "bodybodygyrojerkmag" -0.973224251176471
"1775" 23 "STANDING" "bodybodygyromag" -0.934694625588235
"1776" 23 "STANDING" "bodygyro" -0.715733652875931
"1777" 23 "STANDING" "bodygyrojerk" -0.520763815194853
"1778" 23 "STANDING" "bodygyrojerkmag" -0.974393308897059
"1779" 23 "STANDING" "bodygyromag" -0.931113429485294
"1780" 23 "STANDING" "gravityacc" -0.389634030492794
"1781" 23 "STANDING" "gravityaccmag" -0.954441062279412
"1782" 23 "LAYING" "bodyacc" -0.715563747981481
"1783" 23 "LAYING" "bodyaccjerk" -0.732298050543646
"1784" 23 "LAYING" "bodyaccjerkmag" -0.986847924444444
"1785" 23 "LAYING" "bodyaccmag" -0.961760983993056
"1786" 23 "LAYING" "bodybodyaccjerkmag" -0.986222952291667
"1787" 23 "LAYING" "bodybodygyrojerkmag" -0.981715997777778
"1788" 23 "LAYING" "bodybodygyromag" -0.962632443055556
"1789" 23 "LAYING" "bodygyro" -0.732136954192801
"1790" 23 "LAYING" "bodygyrojerk" -0.526805609872917
"1791" 23 "LAYING" "bodygyrojerkmag" -0.982936155138889
"1792" 23 "LAYING" "bodygyromag" -0.953322793472222
"1793" 23 "LAYING" "gravityacc" -0.323645308888889
"1794" 23 "LAYING" "gravityaccmag" -0.960415593680556
"1795" 24 "WALKING" "bodyacc" -0.230845270796839
"1796" 24 "WALKING" "bodyaccjerk" -0.320923438711063
"1797" 24 "WALKING" "bodyaccjerkmag" -0.404773381810345
"1798" 24 "WALKING" "bodyaccmag" -0.451483097543103
"1799" 24 "WALKING" "bodybodyaccjerkmag" -0.410810515258621
"1800" 24 "WALKING" "bodybodygyrojerkmag" -0.569521061982759
"1801" 24 "WALKING" "bodybodygyromag" -0.601270982844828
"1802" 24 "WALKING" "bodygyro" -0.366067308743822
"1803" 24 "WALKING" "bodygyrojerk" -0.291632074765517
"1804" 24 "WALKING" "bodygyrojerkmag" -0.531923755862069
"1805" 24 "WALKING" "bodygyromag" -0.483463684741379
"1806" 24 "WALKING" "gravityacc" -0.36747656691092
"1807" 24 "WALKING" "gravityaccmag" -0.390523816293103
"1808" 24 "WALKING_UPSTAIRS" "bodyacc" -0.188705190291469
"1809" 24 "WALKING_UPSTAIRS" "bodyaccjerk" -0.386016138214421
"1810" 24 "WALKING_UPSTAIRS" "bodyaccjerkmag" -0.464778155169492
"1811" 24 "WALKING_UPSTAIRS" "bodyaccmag" -0.315460414745763
"1812" 24 "WALKING_UPSTAIRS" "bodybodyaccjerkmag" -0.444724288305085
"1813" 24 "WALKING_UPSTAIRS" "bodybodygyrojerkmag" -0.649995810338983
"1814" 24 "WALKING_UPSTAIRS" "bodybodygyromag" -0.556867992372881
"1815" 24 "WALKING_UPSTAIRS" "bodygyro" -0.361371384084746
"1816" 24 "WALKING_UPSTAIRS" "bodygyrojerk" -0.360747978208531
"1817" 24 "WALKING_UPSTAIRS" "bodygyrojerkmag" -0.648465991016949
"1818" 24 "WALKING_UPSTAIRS" "bodygyromag" -0.419182449983051
"1819" 24 "WALKING_UPSTAIRS" "gravityacc" -0.395349677344633
"1820" 24 "WALKING_UPSTAIRS" "gravityaccmag" -0.266628646016949
"1821" 24 "WALKING_DOWNSTAIRS" "bodyacc" -0.099971062595197
"1822" 24 "WALKING_DOWNSTAIRS" "bodyaccjerk" -0.202463183886182
"1823" 24 "WALKING_DOWNSTAIRS" "bodyaccjerkmag" -0.203304457427273
"1824" 24 "WALKING_DOWNSTAIRS" "bodyaccmag" -0.0736789249828182
"1825" 24 "WALKING_DOWNSTAIRS" "bodybodyaccjerkmag" -0.141792814131364
"1826" 24 "WALKING_DOWNSTAIRS" "bodybodygyrojerkmag" -0.476240206
"1827" 24 "WALKING_DOWNSTAIRS" "bodybodygyromag" -0.422222978454545
"1828" 24 "WALKING_DOWNSTAIRS" "bodygyro" -0.343371141064849
"1829" 24 "WALKING_DOWNSTAIRS" "bodygyrojerk" -0.253043150057576
"1830" 24 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" -0.478156045363636
"1831" 24 "WALKING_DOWNSTAIRS" "bodygyromag" -0.334330341881818
"1832" 24 "WALKING_DOWNSTAIRS" "gravityacc" -0.360516412475758
"1833" 24 "WALKING_DOWNSTAIRS" "gravityaccmag" -0.0481269142963636
"1834" 24 "SITTING" "bodyacc" -0.713865993140907
"1835" 24 "SITTING" "bodyaccjerk" -0.731644955123852
"1836" 24 "SITTING" "bodyaccjerkmag" -0.985487139264706
"1837" 24 "SITTING" "bodyaccmag" -0.966879033308824
"1838" 24 "SITTING" "bodybodyaccjerkmag" -0.985041841470588
"1839" 24 "SITTING" "bodybodygyrojerkmag" -0.990893904705882
"1840" 24 "SITTING" "bodybodygyromag" -0.973539809926471
"1841" 24 "SITTING" "bodygyro" -0.737291239982353
"1842" 24 "SITTING" "bodygyrojerk" -0.526410805939951
"1843" 24 "SITTING" "bodygyrojerkmag" -0.991015477720588
"1844" 24 "SITTING" "bodygyromag" -0.9669452075
"1845" 24 "SITTING" "gravityacc" -0.285551268817647
"1846" 24 "SITTING" "gravityaccmag" -0.966379419852941
"1847" 24 "STANDING" "bodyacc" -0.702570340283102
"1848" 24 "STANDING" "bodyaccjerk" -0.724913432204819
"1849" 24 "STANDING" "bodyaccjerkmag" -0.975364648478261
"1850" 24 "STANDING" "bodyaccmag" -0.951887668478261
"1851" 24 "STANDING" "bodybodyaccjerkmag" -0.972723432391304
"1852" 24 "STANDING" "bodybodygyrojerkmag" -0.980437168913043
"1853" 24 "STANDING" "bodybodygyromag" -0.95916474557971
"1854" 24 "STANDING" "bodygyro" -0.726454961089251
"1855" 24 "STANDING" "bodygyrojerk" -0.522533989229952
"1856" 24 "STANDING" "bodygyrojerkmag" -0.98119149384058
"1857" 24 "STANDING" "bodygyromag" -0.953811686449275
"1858" 24 "STANDING" "gravityacc" -0.356392581882609
"1859" 24 "STANDING" "gravityaccmag" -0.948981014710145
"1860" 24 "LAYING" "bodyacc" -0.719381186850463
"1861" 24 "LAYING" "bodyaccjerk" -0.730850992268333
"1862" 24 "LAYING" "bodyaccjerkmag" -0.984567598958333
"1863" 24 "LAYING" "bodyaccmag" -0.9713607421875
"1864" 24 "LAYING" "bodybodyaccjerkmag" -0.983196600277778
"1865" 24 "LAYING" "bodybodygyrojerkmag" -0.979346860902778
"1866" 24 "LAYING" "bodybodygyromag" -0.962685234027778
"1867" 24 "LAYING" "bodygyro" -0.731060686946759
"1868" 24 "LAYING" "bodygyrojerk" -0.525632751113426
"1869" 24 "LAYING" "bodygyrojerkmag" -0.980719988055556
"1870" 24 "LAYING" "bodygyromag" -0.955810723680556
"1871" 24 "LAYING" "gravityacc" -0.311688019259259
"1872" 24 "LAYING" "gravityaccmag" -0.970604438333333
"1873" 25 "WALKING" "bodyacc" -0.302521387191216
"1874" 25 "WALKING" "bodyaccjerk" -0.41626383298848
"1875" 25 "WALKING" "bodyaccjerkmag" -0.540580743581081
"1876" 25 "WALKING" "bodyaccmag" -0.542469598682432
"1877" 25 "WALKING" "bodybodyaccjerkmag" -0.541797795945946
"1878" 25 "WALKING" "bodybodygyrojerkmag" -0.763843337905405
"1879" 25 "WALKING" "bodybodygyromag" -0.545997748040541
"1880" 25 "WALKING" "bodygyro" -0.400691098962016
"1881" 25 "WALKING" "bodygyrojerk" -0.360119030817005
"1882" 25 "WALKING" "bodygyrojerkmag" -0.717749306959459
"1883" 25 "WALKING" "bodygyromag" -0.442085893716216
"1884" 25 "WALKING" "gravityacc" -0.31516748638964
"1885" 25 "WALKING" "gravityaccmag" -0.485445448040541
"1886" 25 "WALKING_UPSTAIRS" "bodyacc" -0.264548436690667
"1887" 25 "WALKING_UPSTAIRS" "bodyaccjerk" -0.524401214741833
"1888" 25 "WALKING_UPSTAIRS" "bodyaccjerkmag" -0.676836951692308
"1889" 25 "WALKING_UPSTAIRS" "bodyaccmag" -0.462451675923077
"1890" 25 "WALKING_UPSTAIRS" "bodybodyaccjerkmag" -0.679114401615385
"1891" 25 "WALKING_UPSTAIRS" "bodybodygyrojerkmag" -0.831732459076923
"1892" 25 "WALKING_UPSTAIRS" "bodybodygyromag" -0.476883231361538
"1893" 25 "WALKING_UPSTAIRS" "bodygyro" -0.380131106155603
"1894" 25 "WALKING_UPSTAIRS" "bodygyrojerk" -0.414749001820256
"1895" 25 "WALKING_UPSTAIRS" "bodygyrojerkmag" -0.800994664692308
"1896" 25 "WALKING_UPSTAIRS" "bodygyromag" -0.353194407979231
"1897" 25 "WALKING_UPSTAIRS" "gravityacc" -0.324512696398718
"1898" 25 "WALKING_UPSTAIRS" "gravityaccmag" -0.392889424461538
"1899" 25 "WALKING_DOWNSTAIRS" "bodyacc" -0.22026747587806
"1900" 25 "WALKING_DOWNSTAIRS" "bodyaccjerk" -0.396378375644971
"1901" 25 "WALKING_DOWNSTAIRS" "bodyaccjerkmag" -0.491730130603448
"1902" 25 "WALKING_DOWNSTAIRS" "bodyaccmag" -0.281791428038793
"1903" 25 "WALKING_DOWNSTAIRS" "bodybodyaccjerkmag" -0.486933439827586
"1904" 25 "WALKING_DOWNSTAIRS" "bodybodygyrojerkmag" -0.690033345172414
"1905" 25 "WALKING_DOWNSTAIRS" "bodybodygyromag" -0.454735455887931
"1906" 25 "WALKING_DOWNSTAIRS" "bodygyro" -0.317557592484885
"1907" 25 "WALKING_DOWNSTAIRS" "bodygyrojerk" -0.345623586692701
"1908" 25 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" -0.672159788275862
"1909" 25 "WALKING_DOWNSTAIRS" "bodygyromag" -0.299121743490517
"1910" 25 "WALKING_DOWNSTAIRS" "gravityacc" -0.292080216850575
"1911" 25 "WALKING_DOWNSTAIRS" "gravityaccmag" -0.239786922267241
"1912" 25 "SITTING" "bodyacc" -0.714519617720769
"1913" 25 "SITTING" "bodyaccjerk" -0.734095732066231
"1914" 25 "SITTING" "bodyaccjerkmag" -0.988928473692308
"1915" 25 "SITTING" "bodyaccmag" -0.964857003115385
"1916" 25 "SITTING" "bodybodyaccjerkmag" -0.987780313307692
"1917" 25 "SITTING" "bodybodygyrojerkmag" -0.991900630615385
"1918" 25 "SITTING" "bodybodygyromag" -0.974836405461538
"1919" 25 "SITTING" "bodygyro" -0.738387811378205
"1920" 25 "SITTING" "bodygyrojerk" -0.526552775677949
"1921" 25 "SITTING" "bodygyrojerkmag" -0.992315526538462
"1922" 25 "SITTING" "bodygyromag" -0.968603922153846
"1923" 25 "SITTING" "gravityacc" -0.280106800533256
"1924" 25 "SITTING" "gravityaccmag" -0.965206375769231
"1925" 25 "STANDING" "bodyacc" -0.715835308824358
"1926" 25 "STANDING" "bodyaccjerk" -0.73075573119919
"1927" 25 "STANDING" "bodyaccjerkmag" -0.983642076081081
"1928" 25 "STANDING" "bodyaccmag" -0.970824568783784
"1929" 25 "STANDING" "bodybodyaccjerkmag" -0.982188742905405
"1930" 25 "STANDING" "bodybodygyrojerkmag" -0.983558383108108
"1931" 25 "STANDING" "bodybodygyromag" -0.965031448243243
"1932" 25 "STANDING" "bodygyro" -0.73082376628277
"1933" 25 "STANDING" "bodygyrojerk" -0.523979199150676
"1934" 25 "STANDING" "bodygyrojerkmag" -0.984161400405405
"1935" 25 "STANDING" "bodygyromag" -0.963480858581081
"1936" 25 "STANDING" "gravityacc" -0.32832062731982
"1937" 25 "STANDING" "gravityaccmag" -0.970369610743243
"1938" 25 "LAYING" "bodyacc" -0.582167000563813
"1939" 25 "LAYING" "bodyaccjerk" -0.715017697013322
"1940" 25 "LAYING" "bodyaccjerkmag" -0.962046480616438
"1941" 25 "LAYING" "bodyaccmag" -0.658891932325342
"1942" 25 "LAYING" "bodybodyaccjerkmag" -0.961842180136986
"1943" 25 "LAYING" "bodybodygyrojerkmag" -0.969354778219178
"1944" 25 "LAYING" "bodybodygyromag" -0.880394167123288
"1945" 25 "LAYING" "bodygyro" -0.680492137235616
"1946" 25 "LAYING" "bodygyrojerk" -0.517866470615639
"1947" 25 "LAYING" "bodygyrojerkmag" -0.969046392534247
"1948" 25 "LAYING" "bodygyromag" -0.832852957534247
"1949" 25 "LAYING" "gravityacc" -0.232897378109589
"1950" 25 "LAYING" "gravityaccmag" -0.604866272020548
"1951" 26 "WALKING" "bodyacc" -0.198456865025565
"1952" 26 "WALKING" "bodyaccjerk" -0.249171827166201
"1953" 26 "WALKING" "bodyaccjerkmag" -0.285054389576271
"1954" 26 "WALKING" "bodyaccmag" -0.390567048889831
"1955" 26 "WALKING" "bodybodyaccjerkmag" -0.281153403305085
"1956" 26 "WALKING" "bodybodygyrojerkmag" -0.616195689661017
"1957" 26 "WALKING" "bodybodygyromag" -0.580696914830508
"1958" 26 "WALKING" "bodygyro" -0.351765308948588
"1959" 26 "WALKING" "bodygyrojerk" -0.28071184789209
"1960" 26 "WALKING" "bodygyrojerkmag" -0.557933748983051
"1961" 26 "WALKING" "bodygyromag" -0.465210655084746
"1962" 26 "WALKING" "gravityacc" -0.329977209658192
"1963" 26 "WALKING" "gravityaccmag" -0.322623742864407
"1964" 26 "WALKING_UPSTAIRS" "bodyacc" -0.167978099703924
"1965" 26 "WALKING_UPSTAIRS" "bodyaccjerk" -0.345348694027894
"1966" 26 "WALKING_UPSTAIRS" "bodyaccjerkmag" -0.369497620545455
"1967" 26 "WALKING_UPSTAIRS" "bodyaccmag" -0.183843554206818
"1968" 26 "WALKING_UPSTAIRS" "bodybodyaccjerkmag" -0.344342911545455
"1969" 26 "WALKING_UPSTAIRS" "bodybodygyrojerkmag" -0.671713478636364
"1970" 26 "WALKING_UPSTAIRS" "bodybodygyromag" -0.562858389090909
"1971" 26 "WALKING_UPSTAIRS" "bodygyro" -0.368289423703333
"1972" 26 "WALKING_UPSTAIRS" "bodygyrojerk" -0.332194865842061
"1973" 26 "WALKING_UPSTAIRS" "bodygyrojerkmag" -0.654964753363636
"1974" 26 "WALKING_UPSTAIRS" "bodygyromag" -0.429229728909091
"1975" 26 "WALKING_UPSTAIRS" "gravityacc" -0.355928975408485
"1976" 26 "WALKING_UPSTAIRS" "gravityaccmag" -0.146790803090909
"1977" 26 "WALKING_DOWNSTAIRS" "bodyacc" -0.035290832843815
"1978" 26 "WALKING_DOWNSTAIRS" "bodyaccjerk" -0.151458682566668
"1979" 26 "WALKING_DOWNSTAIRS" "bodyaccjerkmag" -0.130080111358
"1980" 26 "WALKING_DOWNSTAIRS" "bodyaccmag" 0.085558046021
"1981" 26 "WALKING_DOWNSTAIRS" "bodybodyaccjerkmag" -0.110556552546
"1982" 26 "WALKING_DOWNSTAIRS" "bodybodygyrojerkmag" -0.480849066
"1983" 26 "WALKING_DOWNSTAIRS" "bodybodygyromag" -0.36375029986
"1984" 26 "WALKING_DOWNSTAIRS" "bodygyro" -0.273858816350817
"1985" 26 "WALKING_DOWNSTAIRS" "bodygyrojerk" -0.210761021790767
"1986" 26 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" -0.4409603027
"1987" 26 "WALKING_DOWNSTAIRS" "bodygyromag" -0.265736457253
"1988" 26 "WALKING_DOWNSTAIRS" "gravityacc" -0.301737732716667
"1989" 26 "WALKING_DOWNSTAIRS" "gravityaccmag" 0.130690531401
"1990" 26 "SITTING" "bodyacc" -0.70688545950797
"1991" 26 "SITTING" "bodyaccjerk" -0.735878654115427
"1992" 26 "SITTING" "bodyaccjerkmag" -0.990442273717949
"1993" 26 "SITTING" "bodyaccmag" -0.943420380092949
"1994" 26 "SITTING" "bodybodyaccjerkmag" -0.989501607820513
"1995" 26 "SITTING" "bodybodygyrojerkmag" -0.994097608653846
"1996" 26 "SITTING" "bodybodygyromag" -0.970057261153846
"1997" 26 "SITTING" "bodygyro" -0.737689346852564
"1998" 26 "SITTING" "bodygyrojerk" -0.527667782146962
"1999" 26 "SITTING" "bodygyrojerkmag" -0.994249826666667
"2000" 26 "SITTING" "bodygyromag" -0.959397484102564
"2001" 26 "SITTING" "gravityacc" -0.256416948173077
"2002" 26 "SITTING" "gravityaccmag" -0.94334138875641
"2003" 26 "STANDING" "bodyacc" -0.714705520331115
"2004" 26 "STANDING" "bodyaccjerk" -0.731605656931194
"2005" 26 "STANDING" "bodyaccjerkmag" -0.984805733310811
"2006" 26 "STANDING" "bodyaccmag" -0.966430885810811
